location,names
"https://www.google.com/maps/dir/?api=1&destination=19.2736210000,72.8697500000",The Wafflemeister
"https://www.google.com/maps/dir/?api=1&destination=19.0331863563,73.0169562623",Cake Factory
"https://www.google.com/maps/dir/?api=1&destination=19.2345318096,72.8550688550",Chopsticks
"https://www.google.com/maps/dir/?api=1&destination=19.1799680119,72.8363792226",Akkad Bakkad Bombay Boo - AB3
"https://www.google.com/maps/dir/?api=1&destination=19.0896319029,72.8274193034",Little Italy
"https://www.google.com/maps/dir/?api=1&destination=19.1085989960,72.8371366113",Amar Juice Centre
"https://www.google.com/maps/dir/?api=1&destination=19.1678503654,72.8541424870",Me Marathi
"https://www.google.com/maps/dir/?api=1&destination=19.0544380000,72.8374490000",Fried Chicken Cuisine
"https://www.google.com/maps/dir/?api=1&destination=19.1908425754,72.8369706497",Silver Oaks
"https://www.google.com/maps/dir/?api=1&destination=19.1498570335,72.8316846862",Green Village Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.2429466248,73.1301651001",Little Bite Dabeli
"https://www.google.com/maps/dir/?api=1&destination=19.1614306443,72.9446539655",The Food Studio - Kitchen & Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1200728619,72.9070708528",Mia Cucina
"https://www.google.com/maps/dir/?api=1&destination=19.0333080000,72.8420760000",Cakes & More
"https://www.google.com/maps/dir/?api=1&destination=19.3692247559,72.8133846447",Pic A Bite
"https://www.google.com/maps/dir/?api=1&destination=19.1036225899,72.8863517940",Sudarshan Veg Restaurant
"https://www.google.com/maps/dir/?api=1&destination=18.9560493600,72.8133276477",NewYork Burrito Company
"https://www.google.com/maps/dir/?api=1&destination=19.1603589246,72.9920861498",West Coast Grill
"https://www.google.com/maps/dir/?api=1&destination=18.9307008900,72.8262760100",Samrat Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.0261766190,72.8568089381",Classic Fast Food
"https://www.google.com/maps/dir/?api=1&destination=18.9681343045,72.8419216722",Queen Mary
"https://www.google.com/maps/dir/?api=1&destination=19.2071578228,72.8304491937",South Tiffin House
"https://www.google.com/maps/dir/?api=1&destination=19.1722117441,72.9559343308",Deepak
"https://www.google.com/maps/dir/?api=1&destination=19.0242076524,72.8378028050",Home Chef All Day Dining
"https://www.google.com/maps/dir/?api=1&destination=19.2395672577,72.8471358866",Zaika Crave - Club Aquaria
"https://www.google.com/maps/dir/?api=1&destination=19.1714230000,72.8553330000",Pink Panther
"https://www.google.com/maps/dir/?api=1&destination=19.0354952957,73.0245281383",Smoking Pizza
"https://www.google.com/maps/dir/?api=1&destination=19.0688366000,72.8339228000",Once Upon A Dine
"https://www.google.com/maps/dir/?api=1&destination=19.1951640824,72.9629312083",Nav Gomantak
"https://www.google.com/maps/dir/?api=1&destination=19.0251331837,72.8402037174",Gypsy Chinese
"https://www.google.com/maps/dir/?api=1&destination=18.9612217080,72.8014967591",Santosh Sagar
"https://www.google.com/maps/dir/?api=1&destination=19.2215773330,72.8477729112",Maa Anjani Pav Bhaji Centre
"https://www.google.com/maps/dir/?api=1&destination=19.1149767377,72.8889169917",The Finch
"https://www.google.com/maps/dir/?api=1&destination=19.0540122403,72.8306671232",Jim - Me's Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.2466774640,73.1208472699",Hotel Chirag
"https://www.google.com/maps/dir/?api=1&destination=18.9226700352,72.8317061439",Leopold Cafe & Bar
"https://www.google.com/maps/dir/?api=1&destination=18.9728151501,72.8147009388",Maji Sagar
"https://www.google.com/maps/dir/?api=1&destination=19.0675645213,73.0090068653",Chulha
"https://www.google.com/maps/dir/?api=1&destination=19.2056763836,73.0951419845",Zaika Fine Dine
"https://www.google.com/maps/dir/?api=1&destination=19.1036029476,72.8507575393",Happy Grillmore
"https://www.google.com/maps/dir/?api=1&destination=19.0419411395,72.8646577522",Peninsula
"https://www.google.com/maps/dir/?api=1&destination=19.2547951690,72.9742980748",Shantanu
"https://www.google.com/maps/dir/?api=1&destination=19.0619382061,72.8294946626",Nothing But Chicken
"https://www.google.com/maps/dir/?api=1&destination=19.2808662181,72.8720187396",Malhar Lunch Home
"https://www.google.com/maps/dir/?api=1&destination=19.0596000000,72.8295000000",The Baker's Dozen
"https://www.google.com/maps/dir/?api=1&destination=19.0615573008,72.8335562413",Tawaa Mystery
"https://www.google.com/maps/dir/?api=1&destination=19.0138045795,73.0412195250",The Joker Bistro
"https://www.google.com/maps/dir/?api=1&destination=19.2298431674,72.8643935546",Paratha Zone
"https://www.google.com/maps/dir/?api=1&destination=19.0464570110,73.0699376017",Cakes & Candies
"https://www.google.com/maps/dir/?api=1&destination=19.1002741713,72.8423468024",Lucky Sandwich & Pizza Corner
"https://www.google.com/maps/dir/?api=1&destination=19.0373930000,72.8397990000",The Cake Studio
"https://www.google.com/maps/dir/?api=1&destination=19.1893559229,72.9628507420",Saiemaa's Family Restaurant & Bar
"https://www.google.com/maps/dir/?api=1&destination=19.2309840795,72.8369579092",Pangat
"https://www.google.com/maps/dir/?api=1&destination=19.2072502738,72.8316897154",Pizzaah! District
"https://www.google.com/maps/dir/?api=1&destination=19.1892811941,72.8345097229",The Peking Tom
"https://www.google.com/maps/dir/?api=1&destination=19.0622782304,72.9010000080",Udaya Lunch Home
"https://www.google.com/maps/dir/?api=1&destination=19.1193664402,72.9113560170",Asian Wok
"https://www.google.com/maps/dir/?api=1&destination=19.1956241541,72.8373374417",Queen Margherita's Pizzeria
"https://www.google.com/maps/dir/?api=1&destination=19.0457360137,72.8953422233",Toum
"https://www.google.com/maps/dir/?api=1&destination=19.2586338939,72.8533150256",Royale Masterchef Finedine and Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1724745885,72.9561398551",Prabhu Ice Cream
"https://www.google.com/maps/dir/?api=1&destination=19.0700079717,72.8976673633",Steamy Mugs
"https://www.google.com/maps/dir/?api=1&destination=19.2545720000,72.8538940000",Sizzling Spices
"https://www.google.com/maps/dir/?api=1&destination=19.2522376573,72.8494576737",Cafe Blue Bliss
"https://www.google.com/maps/dir/?api=1&destination=18.9434872303,72.8250093386",Gughan Supreme South Indian
"https://www.google.com/maps/dir/?api=1&destination=19.0040009419,72.8387764469",Piku Chiku
"https://www.google.com/maps/dir/?api=1&destination=19.0659294080,73.0010319874",Pot Pourri
"https://www.google.com/maps/dir/?api=1&destination=19.2585696416,72.9761638865",Chulha Village
"https://www.google.com/maps/dir/?api=1&destination=19.0276717121,72.8559459373",Anand Bhavan
"https://www.google.com/maps/dir/?api=1&destination=19.1982712036,72.8460583091",Waffle Adda
"https://www.google.com/maps/dir/?api=1&destination=19.0156522661,73.0413325131",Chaai Centre
"https://www.google.com/maps/dir/?api=1&destination=19.0059210000,72.8264530000",Ishaara
"https://www.google.com/maps/dir/?api=1&destination=19.1431017000,72.8296427000",Paratha Express
"https://www.google.com/maps/dir/?api=1&destination=19.2818083493,72.8581490368",Arfat
"https://www.google.com/maps/dir/?api=1&destination=19.2017477663,72.8215616941",Chunky's Cake Shop
"https://www.google.com/maps/dir/?api=1&destination=19.0720587817,73.0091912672",Nanak Kripa
"https://www.google.com/maps/dir/?api=1&destination=19.0631113347,72.8246760741",Mahlzeit - Berlin Street Food
"https://www.google.com/maps/dir/?api=1&destination=18.9733570074,72.8139371797",Gold Coins Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.2637870000,72.9639417000",Dabba Garam
"https://www.google.com/maps/dir/?api=1&destination=19.1252930030,72.8225256130",Nom Nom
"https://www.google.com/maps/dir/?api=1&destination=19.0086583000,72.8308203000",Sugar Coated Love
"https://www.google.com/maps/dir/?api=1&destination=19.0690883944,72.8397557884",3 Wise Monkeys
"https://www.google.com/maps/dir/?api=1&destination=19.2167721000,73.0908612000",Thakur Vada Pav
"https://www.google.com/maps/dir/?api=1&destination=19.1564065000,73.0769831000",Ak's Shawarma Hub
"https://www.google.com/maps/dir/?api=1&destination=19.1199787781,72.8802839667",Uncle's Chinese Corner
"https://www.google.com/maps/dir/?api=1&destination=19.1118640000,72.8674750000",Om Snacks
"https://www.google.com/maps/dir/?api=1&destination=19.1492888310,72.8314228356",Chholay
"https://www.google.com/maps/dir/?api=1&destination=19.1267979720,72.9187736660",Peco Peco
"https://www.google.com/maps/dir/?api=1&destination=19.1019022925,72.8271919861",Bombay Baking Company - JW Marriott Mumbai Juhu
"https://www.google.com/maps/dir/?api=1&destination=19.1400012625,72.8348617628",Mulk
"https://www.google.com/maps/dir/?api=1&destination=19.0816863492,72.8556847572",Tiqri Bar & Lounge - Taj Santacruz
"https://www.google.com/maps/dir/?api=1&destination=19.2072534400,72.9710727185",Utsav Restaurant
"https://www.google.com/maps/dir/?api=1&destination=19.1054597718,72.8497567400",En'creo
"https://www.google.com/maps/dir/?api=1&destination=19.0257246335,72.8358947486",Open House Cafe And Bar
"https://www.google.com/maps/dir/?api=1&destination=19.2066667552,72.8660001978",The Avenue
"https://www.google.com/maps/dir/?api=1&destination=19.0830313884,72.9968839511",Lakeside Chinese Corner
"https://www.google.com/maps/dir/?api=1&destination=19.0720571974,73.0091805384",The Roof Top - Yogi Executive
"https://www.google.com/maps/dir/?api=1&destination=19.2143809000,73.0912072000",Kamaths Govindashram
"https://www.google.com/maps/dir/?api=1&destination=19.1811064200,72.9463638738",Shloka Dining Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1010763533,73.0103402585",Nau Se Barah 9/12
"https://www.google.com/maps/dir/?api=1&destination=19.1294236367,72.8168872744",D Light Cake Shop
"https://www.google.com/maps/dir/?api=1&destination=19.1992736517,72.9633003473",Hemant Snacks
"https://www.google.com/maps/dir/?api=1&destination=19.2010974203,72.8427897021",Touch Of Gujarat
"https://www.google.com/maps/dir/?api=1&destination=18.9943083179,72.8256879374",Quattro Ristorante
"https://www.google.com/maps/dir/?api=1&destination=19.2199830017,73.0916755646",The Food Town
"https://www.google.com/maps/dir/?api=1&destination=19.2021210649,72.9657002538",Cakes & Candles
"https://www.google.com/maps/dir/?api=1&destination=19.0692418000,73.0007164000",Eggiterain Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1776281547,72.9403436556",Dum & Curry
"https://www.google.com/maps/dir/?api=1&destination=18.9545212797,72.8322147578",Badshah Cold Drinks
"https://www.google.com/maps/dir/?api=1&destination=19.0027852000,72.8226651000",The Tandoor Tale
"https://www.google.com/maps/dir/?api=1&destination=19.1393554240,72.8313420340",Same Place Same Time
"https://www.google.com/maps/dir/?api=1&destination=19.0107583402,72.8322378919",Dasilas Cake Shop
"https://www.google.com/maps/dir/?api=1&destination=19.0658463844,72.8299124166",Veranda
"https://www.google.com/maps/dir/?api=1&destination=19.0558994094,72.8339488059",Tea Villa Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.0634044571,72.8346149996",Bombay Coffee House
"https://www.google.com/maps/dir/?api=1&destination=19.1572064322,73.0648343638",Hotel Shalu
"https://www.google.com/maps/dir/?api=1&destination=18.9983452099,72.8242633492",Dhaba Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.2747700000,72.8695600000",Nikku's Chinese
"https://www.google.com/maps/dir/?api=1&destination=19.1072838000,72.8270801000",La Sanazaar Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.1300077456,72.8374373540",The Playlist Pizzeria Music Bar & Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.2989508992,72.8522243723",Maharaja Sweets
"https://www.google.com/maps/dir/?api=1&destination=19.1716059335,72.9582557827",Bansuri
"https://www.google.com/maps/dir/?api=1&destination=18.9623590831,72.8141346574",Sudama - All Veg
"https://www.google.com/maps/dir/?api=1&destination=18.9430109194,72.8268798441",Pancharatna
"https://www.google.com/maps/dir/?api=1&destination=19.1876453851,72.9665672779",The Shelter
"https://www.google.com/maps/dir/?api=1&destination=18.9804758154,72.8217759356",Keiba
"https://www.google.com/maps/dir/?api=1&destination=19.3886804608,72.8254103288",Akshaya Restaurant & Bar
"https://www.google.com/maps/dir/?api=1&destination=19.2639499743,72.9672834277",Thug-Lyf
"https://www.google.com/maps/dir/?api=1&destination=19.0157185149,73.0161948502",RatnaKokan
"https://www.google.com/maps/dir/?api=1&destination=19.0720594155,73.0091929436",Nanumal Bhojraj
"https://www.google.com/maps/dir/?api=1&destination=19.2038422173,72.9742313549",St Anthony's Chinese
"https://www.google.com/maps/dir/?api=1&destination=19.3436043562,72.8070509434",The Post Office Bistro & Bar
"https://www.google.com/maps/dir/?api=1&destination=19.1071173048,72.8262508661",The Terrace
"https://www.google.com/maps/dir/?api=1&destination=19.1129990052,72.8373186663",Mohd Nasir Pav Bhaji and Bhurji Centre
"https://www.google.com/maps/dir/?api=1&destination=19.1940292545,72.8378685191",The Burrow Cafe
"https://www.google.com/maps/dir/?api=1&destination=19.0994301653,72.9160294309",Shvatra
"https://www.google.com/maps/dir/?api=1&destination=19.1978516681,72.8366005048",Selasteen Hotel
"https://www.google.com/maps/dir/?api=1&destination=19.0598616023,72.8238227963",El Mercado
"https://www.google.com/maps/dir/?api=1&destination=19.0021419525,72.8154678345",Brijwasi Sweets Original Since 1946
"https://www.google.com/maps/dir/?api=1&destination=19.1183451328,72.9064961895",Utsav Cuisine
"https://www.google.com/maps/dir/?api=1&destination=19.0053190318,72.8311157227",Juno's Pizza
"https://www.google.com/maps/dir/?api=1&destination=19.0658203999,72.9991856217",One Too Many - Regenza By Tunga
"https://www.google.com/maps/dir/?api=1&destination=19.1123692177,72.8668065369",Ummrao - Courtyard By Marriott
"https://www.google.com/maps/dir/?api=1&destination=19.3833295355,72.8302433342",Mansarovar Sweets
"https://www.google.com/maps/dir/?api=1&destination=18.9878720403,73.1149205938",Suruchi
"https://www.google.com/maps/dir/?api=1&destination=19.1783051935,72.8464163840",Vrindavan Restaurant & Bar
"https://www.google.com/maps/dir/?api=1&destination=19.0767202242,72.8778793663",Royal Falooda
"https://www.google.com/maps/dir/?api=1&destination=19.2276882655,72.9706576467",Gusto's Kitchen
"https://www.google.com/maps/dir/?api=1&destination=19.0710310000,72.8383110000",Urban Street Café
"https://www.google.com/maps/dir/?api=1&destination=19.0441599503,72.8193653002",Vista - Taj Lands End
"https://www.google.com/maps/dir/?api=1&destination=19.4623170989,72.7736379951",Agashi Bhujing Centre
"https://www.google.com/maps/dir/?api=1&destination=19.4338304039,72.7785457671",Grill O Rolls
"https://www.google.com/maps/dir/?api=1&destination=18.9560842403,72.8134171665",Sukh Sagar Juice
"https://www.google.com/maps/dir/?api=1&destination=19.1052706371,72.8487264365",Ganesh Chaat
"https://www.google.com/maps/dir/?api=1&destination=19.3435050225,72.8070713952",Pegasus Brew House
"https://www.google.com/maps/dir/?api=1&destination=19.1145693451,72.8362722695",Quench - All Day Pub
"https://www.google.com/maps/dir/?api=1&destination=19.1602471284,72.9460872710",Bar Tales
"https://www.google.com/maps/dir/?api=1&destination=19.0200043441,73.0883124098",Creamy Dreamy Cake Shop
"https://www.google.com/maps/dir/?api=1&destination=18.9186043522,72.8295831755",New Martin Hotel
"https://www.google.com/maps/dir/?api=1&destination=19.2224789000,72.9694909000",Fragola
"https://www.google.com/maps/dir/?api=1&destination=19.0655215778,72.8325852379",Monkey Bar
